dataset	k	mut	name	unqRat	unqCnt	notUnqCnt	totCnt
Sidron	12	38	12-S.seq-S_mut_38	.97058	22157709	671496	22829205
Sidron	12	39	12-S.seq-S_mut_39	.97386	22232535	596670	22829205
Sidron	12	40	12-S.seq-S_mut_40	.9768	22299638	529567	22829205
Sidron	12	41	12-S.seq-S_mut_41	.97964	22364600	464605	22829205
Sidron	12	42	12-S.seq-S_mut_42	.98222	22423435	405770	22829205
Sidron	12	43	12-S.seq-S_mut_43	.98424	22469534	359671	22829205
Sidron	12	44	12-S.seq-S_mut_44	.98614	22512991	316214	22829205
Sidron	12	45	12-S.seq-S_mut_45	.98788	22552535	276670	22829205
Sidron	12	46	12-S.seq-S_mut_46	.9895	22589673	239532	22829205
Sidron	12	47	12-S.seq-S_mut_47	.99089	22621421	207784	22829205
Sidron	12	48	12-S.seq-S_mut_48	.99205	22647821	181384	22829205
Sidron	12	49	12-S.seq-S_mut_49	.99313	22672550	156655	22829205
Sidron	12	50	12-S.seq-S_mut_50	.99402	22692784	136421	22829205
Vindija	1	0	1-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	1	1	1-V.seq-V_mut_1	0	0	22829173	22829173
Vindija	1	2	1-V.seq-V_mut_2	0	0	22829173	22829173
Vindija	1	3	1-V.seq-V_mut_3	0	0	22829173	22829173
Vindija	1	4	1-V.seq-V_mut_4	0	0	22829173	22829173
Vindija	1	5	1-V.seq-V_mut_5	0	0	22829173	22829173
Vindija	1	6	1-V.seq-V_mut_6	0	0	22829173	22829173
Vindija	1	7	1-V.seq-V_mut_7	0	0	22829173	22829173
Vindija	1	8	1-V.seq-V_mut_8	0	0	22829173	22829173
Vindija	1	9	1-V.seq-V_mut_9	0	0	22829173	22829173
Vindija	1	10	1-V.seq-V_mut_10	0	0	22829173	22829173
Vindija	1	11	1-V.seq-V_mut_11	0	0	22829173	22829173
Vindija	1	12	1-V.seq-V_mut_12	0	0	22829173	22829173
Vindija	1	13	1-V.seq-V_mut_13	0	0	22829173	22829173
Vindija	1	14	1-V.seq-V_mut_14	0	0	22829173	22829173
Vindija	1	15	1-V.seq-V_mut_15	0	0	22829173	22829173
Vindija	1	16	1-V.seq-V_mut_16	0	0	22829173	22829173
Vindija	1	17	1-V.seq-V_mut_17	0	0	22829173	22829173
Vindija	1	18	1-V.seq-V_mut_18	0	0	22829173	22829173
Vindija	1	19	1-V.seq-V_mut_19	0	0	22829173	22829173
Vindija	1	20	1-V.seq-V_mut_20	0	0	22829173	22829173
Vindija	1	21	1-V.seq-V_mut_21	0	0	22829173	22829173
Vindija	1	22	1-V.seq-V_mut_22	0	0	22829173	22829173
Vindija	1	23	1-V.seq-V_mut_23	0	0	22829173	22829173
Vindija	1	24	1-V.seq-V_mut_24	0	0	22829173	22829173
Vindija	1	25	1-V.seq-V_mut_25	0	0	22829173	22829173
Vindija	1	26	1-V.seq-V_mut_26	0	0	22829173	22829173
Vindija	1	27	1-V.seq-V_mut_27	0	0	22829173	22829173
Vindija	1	28	1-V.seq-V_mut_28	0	0	22829173	22829173
Vindija	1	29	1-V.seq-V_mut_29	0	0	22829173	22829173
Vindija	1	30	1-V.seq-V_mut_30	0	0	22829173	22829173
Vindija	1	31	1-V.seq-V_mut_31	0	0	22829173	22829173
Vindija	1	32	1-V.seq-V_mut_32	0	0	22829173	22829173
Vindija	1	33	1-V.seq-V_mut_33	0	0	22829173	22829173
Vindija	1	34	1-V.seq-V_mut_34	0	0	22829173	22829173
Vindija	1	35	1-V.seq-V_mut_35	0	0	22829173	22829173
Vindija	1	36	1-V.seq-V_mut_36	0	0	22829173	22829173
Vindija	1	37	1-V.seq-V_mut_37	0	0	22829173	22829173
Vindija	1	38	1-V.seq-V_mut_38	0	0	22829173	22829173
Vindija	1	39	1-V.seq-V_mut_39	0	0	22829173	22829173
Vindija	1	40	1-V.seq-V_mut_40	0	0	22829173	22829173
Vindija	1	41	1-V.seq-V_mut_41	0	0	22829173	22829173
Vindija	1	42	1-V.seq-V_mut_42	0	0	22829173	22829173
Vindija	1	43	1-V.seq-V_mut_43	0	0	22829173	22829173
Vindija	1	44	1-V.seq-V_mut_44	0	0	22829173	22829173
Vindija	1	45	1-V.seq-V_mut_45	0	0	22829173	22829173
Vindija	1	46	1-V.seq-V_mut_46	0	0	22829173	22829173
Vindija	1	47	1-V.seq-V_mut_47	0	0	22829173	22829173
Vindija	1	48	1-V.seq-V_mut_48	0	0	22829173	22829173
Vindija	1	49	1-V.seq-V_mut_49	0	0	22829173	22829173
Vindija	1	50	1-V.seq-V_mut_50	0	0	22829173	22829173
Vindija	2	0	2-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	2	1	2-V.seq-V_mut_1	0	0	22829173	22829173
Vindija	2	2	2-V.seq-V_mut_2	0	0	22829173	22829173
Vindija	2	3	2-V.seq-V_mut_3	0	0	22829173	22829173
Vindija	2	4	2-V.seq-V_mut_4	0	0	22829173	22829173
Vindija	2	5	2-V.seq-V_mut_5	0	0	22829173	22829173
Vindija	2	6	2-V.seq-V_mut_6	0	0	22829173	22829173
Vindija	2	7	2-V.seq-V_mut_7	0	0	22829173	22829173
Vindija	2	8	2-V.seq-V_mut_8	0	0	22829173	22829173
Vindija	2	9	2-V.seq-V_mut_9	0	0	22829173	22829173
Vindija	2	10	2-V.seq-V_mut_10	0	0	22829173	22829173
Vindija	2	11	2-V.seq-V_mut_11	0	0	22829173	22829173
Vindija	2	12	2-V.seq-V_mut_12	0	0	22829173	22829173
Vindija	2	13	2-V.seq-V_mut_13	0	0	22829173	22829173
Vindija	2	14	2-V.seq-V_mut_14	0	0	22829173	22829173
Vindija	2	15	2-V.seq-V_mut_15	0	0	22829173	22829173
Vindija	2	16	2-V.seq-V_mut_16	0	0	22829173	22829173
Vindija	2	17	2-V.seq-V_mut_17	0	0	22829173	22829173
Vindija	2	18	2-V.seq-V_mut_18	0	0	22829173	22829173
Vindija	2	19	2-V.seq-V_mut_19	0	0	22829173	22829173
Vindija	2	20	2-V.seq-V_mut_20	0	0	22829173	22829173
Vindija	2	21	2-V.seq-V_mut_21	0	0	22829173	22829173
Vindija	2	22	2-V.seq-V_mut_22	0	0	22829173	22829173
Vindija	2	23	2-V.seq-V_mut_23	0	0	22829173	22829173
Vindija	2	24	2-V.seq-V_mut_24	0	0	22829173	22829173
Vindija	2	25	2-V.seq-V_mut_25	0	0	22829173	22829173
Vindija	2	26	2-V.seq-V_mut_26	0	0	22829173	22829173
Vindija	2	27	2-V.seq-V_mut_27	0	0	22829173	22829173
Vindija	2	28	2-V.seq-V_mut_28	0	0	22829173	22829173
Vindija	2	29	2-V.seq-V_mut_29	0	0	22829173	22829173
Vindija	2	30	2-V.seq-V_mut_30	0	0	22829173	22829173
Vindija	2	31	2-V.seq-V_mut_31	0	0	22829173	22829173
Vindija	2	32	2-V.seq-V_mut_32	0	0	22829173	22829173
Vindija	2	33	2-V.seq-V_mut_33	0	0	22829173	22829173
Vindija	2	34	2-V.seq-V_mut_34	0	0	22829173	22829173
Vindija	2	35	2-V.seq-V_mut_35	0	0	22829173	22829173
Vindija	2	36	2-V.seq-V_mut_36	0	0	22829173	22829173
Vindija	2	37	2-V.seq-V_mut_37	0	0	22829173	22829173
Vindija	2	38	2-V.seq-V_mut_38	0	0	22829173	22829173
Vindija	2	39	2-V.seq-V_mut_39	0	0	22829173	22829173
Vindija	2	40	2-V.seq-V_mut_40	0	0	22829173	22829173
Vindija	2	41	2-V.seq-V_mut_41	0	0	22829173	22829173
Vindija	2	42	2-V.seq-V_mut_42	0	0	22829173	22829173
Vindija	2	43	2-V.seq-V_mut_43	0	0	22829173	22829173
Vindija	2	44	2-V.seq-V_mut_44	0	0	22829173	22829173
Vindija	2	45	2-V.seq-V_mut_45	0	0	22829173	22829173
Vindija	2	46	2-V.seq-V_mut_46	0	0	22829173	22829173
Vindija	2	47	2-V.seq-V_mut_47	0	0	22829173	22829173
Vindija	2	48	2-V.seq-V_mut_48	0	0	22829173	22829173
Vindija	2	49	2-V.seq-V_mut_49	0	0	22829173	22829173
Vindija	2	50	2-V.seq-V_mut_50	0	0	22829173	22829173
Vindija	3	0	3-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	3	1	3-V.seq-V_mut_1	0	0	22829173	22829173
Vindija	3	2	3-V.seq-V_mut_2	0	0	22829173	22829173
Vindija	3	3	3-V.seq-V_mut_3	0	0	22829173	22829173
Vindija	3	4	3-V.seq-V_mut_4	0	0	22829173	22829173
Vindija	3	5	3-V.seq-V_mut_5	0	0	22829173	22829173
Vindija	3	6	3-V.seq-V_mut_6	0	0	22829173	22829173
Vindija	3	7	3-V.seq-V_mut_7	0	0	22829173	22829173
Vindija	3	8	3-V.seq-V_mut_8	0	0	22829173	22829173
Vindija	3	9	3-V.seq-V_mut_9	0	0	22829173	22829173
Vindija	3	10	3-V.seq-V_mut_10	0	0	22829173	22829173
Vindija	3	11	3-V.seq-V_mut_11	0	0	22829173	22829173
Vindija	3	12	3-V.seq-V_mut_12	0	0	22829173	22829173
Vindija	3	13	3-V.seq-V_mut_13	0	0	22829173	22829173
Vindija	3	14	3-V.seq-V_mut_14	0	0	22829173	22829173
Vindija	3	15	3-V.seq-V_mut_15	0	0	22829173	22829173
Vindija	3	16	3-V.seq-V_mut_16	0	0	22829173	22829173
Vindija	3	17	3-V.seq-V_mut_17	0	0	22829173	22829173
Vindija	3	18	3-V.seq-V_mut_18	0	0	22829173	22829173
Vindija	3	19	3-V.seq-V_mut_19	0	0	22829173	22829173
Vindija	3	20	3-V.seq-V_mut_20	0	0	22829173	22829173
Vindija	3	21	3-V.seq-V_mut_21	0	0	22829173	22829173
Vindija	3	22	3-V.seq-V_mut_22	0	0	22829173	22829173
Vindija	3	23	3-V.seq-V_mut_23	0	0	22829173	22829173
Vindija	3	24	3-V.seq-V_mut_24	0	0	22829173	22829173
Vindija	3	25	3-V.seq-V_mut_25	0	0	22829173	22829173
Vindija	3	26	3-V.seq-V_mut_26	0	0	22829173	22829173
Vindija	3	27	3-V.seq-V_mut_27	0	0	22829173	22829173
Vindija	3	28	3-V.seq-V_mut_28	0	0	22829173	22829173
Vindija	3	29	3-V.seq-V_mut_29	0	0	22829173	22829173
Vindija	3	30	3-V.seq-V_mut_30	0	0	22829173	22829173
Vindija	3	31	3-V.seq-V_mut_31	0	0	22829173	22829173
Vindija	3	32	3-V.seq-V_mut_32	0	0	22829173	22829173
Vindija	3	33	3-V.seq-V_mut_33	0	0	22829173	22829173
Vindija	3	34	3-V.seq-V_mut_34	0	0	22829173	22829173
Vindija	3	35	3-V.seq-V_mut_35	0	0	22829173	22829173
Vindija	3	36	3-V.seq-V_mut_36	0	0	22829173	22829173
Vindija	3	37	3-V.seq-V_mut_37	0	0	22829173	22829173
Vindija	3	38	3-V.seq-V_mut_38	0	0	22829173	22829173
Vindija	3	39	3-V.seq-V_mut_39	0	0	22829173	22829173
Vindija	3	40	3-V.seq-V_mut_40	0	0	22829173	22829173
Vindija	3	41	3-V.seq-V_mut_41	0	0	22829173	22829173
Vindija	3	42	3-V.seq-V_mut_42	0	0	22829173	22829173
Vindija	3	43	3-V.seq-V_mut_43	0	0	22829173	22829173
Vindija	3	44	3-V.seq-V_mut_44	0	0	22829173	22829173
Vindija	3	45	3-V.seq-V_mut_45	0	0	22829173	22829173
Vindija	3	46	3-V.seq-V_mut_46	0	0	22829173	22829173
Vindija	3	47	3-V.seq-V_mut_47	0	0	22829173	22829173
Vindija	3	48	3-V.seq-V_mut_48	0	0	22829173	22829173
Vindija	3	49	3-V.seq-V_mut_49	0	0	22829173	22829173
Vindija	3	50	3-V.seq-V_mut_50	0	0	22829173	22829173
Vindija	4	0	4-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	4	1	4-V.seq-V_mut_1	0	6	22829167	22829173
Vindija	4	2	4-V.seq-V_mut_2	0	13	22829160	22829173
Vindija	4	3	4-V.seq-V_mut_3	0	27	22829146	22829173
Vindija	4	4	4-V.seq-V_mut_4	0	34	22829139	22829173
Vindija	4	5	4-V.seq-V_mut_5	0	47	22829126	22829173
Vindija	4	6	4-V.seq-V_mut_6	0	42	22829131	22829173
Vindija	4	7	4-V.seq-V_mut_7	0	64	22829109	22829173
Vindija	4	8	4-V.seq-V_mut_8	0	76	22829097	22829173
Vindija	4	9	4-V.seq-V_mut_9	0	86	22829087	22829173
Vindija	4	10	4-V.seq-V_mut_10	0	98	22829075	22829173
Vindija	4	11	4-V.seq-V_mut_11	0	80	22829093	22829173
Vindija	4	12	4-V.seq-V_mut_12	0	170	22829003	22829173
Vindija	4	13	4-V.seq-V_mut_13	0	129	22829044	22829173
Vindija	4	14	4-V.seq-V_mut_14	0	143	22829030	22829173
Vindija	4	15	4-V.seq-V_mut_15	0	137	22829036	22829173
Vindija	4	16	4-V.seq-V_mut_16	0	125	22829048	22829173
Vindija	4	17	4-V.seq-V_mut_17	0	192	22828981	22829173
Vindija	4	18	4-V.seq-V_mut_18	0	176	22828997	22829173
Vindija	4	19	4-V.seq-V_mut_19	0	200	22828973	22829173
Vindija	4	20	4-V.seq-V_mut_20	0	213	22828960	22829173
Vindija	4	21	4-V.seq-V_mut_21	0	218	22828955	22829173
Vindija	4	22	4-V.seq-V_mut_22	1E-05	230	22828943	22829173
Vindija	4	23	4-V.seq-V_mut_23	1E-05	256	22828917	22829173
Vindija	4	24	4-V.seq-V_mut_24	1E-05	275	22828898	22829173
Vindija	4	25	4-V.seq-V_mut_25	1E-05	293	22828880	22829173
Vindija	4	26	4-V.seq-V_mut_26	1E-05	297	22828876	22829173
Vindija	4	27	4-V.seq-V_mut_27	1E-05	356	22828817	22829173
Vindija	4	28	4-V.seq-V_mut_28	1E-05	335	22828838	22829173
Vindija	4	29	4-V.seq-V_mut_29	1E-05	364	22828809	22829173
Vindija	4	30	4-V.seq-V_mut_30	1E-05	322	22828851	22829173
Vindija	4	31	4-V.seq-V_mut_31	1E-05	404	22828769	22829173
Vindija	4	32	4-V.seq-V_mut_32	1E-05	410	22828763	22829173
Vindija	4	33	4-V.seq-V_mut_33	1E-05	434	22828739	22829173
Vindija	4	34	4-V.seq-V_mut_34	1E-05	454	22828719	22829173
Vindija	4	35	4-V.seq-V_mut_35	1E-05	431	22828742	22829173
Vindija	4	36	4-V.seq-V_mut_36	2E-05	470	22828703	22829173
Vindija	4	37	4-V.seq-V_mut_37	2E-05	505	22828668	22829173
Vindija	4	38	4-V.seq-V_mut_38	2E-05	552	22828621	22829173
Vindija	4	39	4-V.seq-V_mut_39	2E-05	589	22828584	22829173
Vindija	4	40	4-V.seq-V_mut_40	2E-05	539	22828634	22829173
Vindija	4	41	4-V.seq-V_mut_41	2E-05	562	22828611	22829173
Vindija	4	42	4-V.seq-V_mut_42	2E-05	610	22828563	22829173
Vindija	4	43	4-V.seq-V_mut_43	2E-05	605	22828568	22829173
Vindija	4	44	4-V.seq-V_mut_44	3E-05	727	22828446	22829173
Vindija	4	45	4-V.seq-V_mut_45	3E-05	705	22828468	22829173
Vindija	4	46	4-V.seq-V_mut_46	3E-05	744	22828429	22829173
Vindija	4	47	4-V.seq-V_mut_47	3E-05	760	22828413	22829173
Vindija	4	48	4-V.seq-V_mut_48	3E-05	803	22828370	22829173
Vindija	4	49	4-V.seq-V_mut_49	3E-05	833	22828340	22829173
Vindija	4	50	4-V.seq-V_mut_50	3E-05	863	22828310	22829173
Vindija	5	0	5-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	5	1	5-V.seq-V_mut_1	.00107	24478	22804695	22829173
Vindija	5	2	5-V.seq-V_mut_2	.0021	48019	22781154	22829173
Vindija	5	3	5-V.seq-V_mut_3	.00319	72915	22756258	22829173
Vindija	5	4	5-V.seq-V_mut_4	.00422	96480	22732693	22829173
Vindija	5	5	5-V.seq-V_mut_5	.00522	119311	22709862	22829173
Vindija	5	6	5-V.seq-V_mut_6	.00624	142547	22686626	22829173
Vindija	5	7	5-V.seq-V_mut_7	.00726	165892	22663281	22829173
Vindija	5	8	5-V.seq-V_mut_8	.00824	188159	22641014	22829173
Vindija	5	9	5-V.seq-V_mut_9	.00925	211257	22617916	22829173
Vindija	5	10	5-V.seq-V_mut_10	.01021	233145	22596028	22829173
Vindija	5	11	5-V.seq-V_mut_11	.01122	256369	22572804	22829173
Vindija	5	12	5-V.seq-V_mut_12	.01206	275488	22553685	22829173
Vindija	5	13	5-V.seq-V_mut_13	.01306	298356	22530817	22829173
Vindija	5	14	5-V.seq-V_mut_14	.01405	320801	22508372	22829173
Vindija	5	15	5-V.seq-V_mut_15	.01503	343315	22485858	22829173
Vindija	5	16	5-V.seq-V_mut_16	.01591	363290	22465883	22829173
Vindija	5	17	5-V.seq-V_mut_17	.01683	384351	22444822	22829173
Vindija	5	18	5-V.seq-V_mut_18	.01777	405750	22423423	22829173
Vindija	5	19	5-V.seq-V_mut_19	.01863	425394	22403779	22829173
Vindija	5	20	5-V.seq-V_mut_20	.01947	444616	22384557	22829173
Vindija	5	21	5-V.seq-V_mut_21	.02058	469944	22359229	22829173
Vindija	5	22	5-V.seq-V_mut_22	.02138	488156	22341017	22829173
Vindija	5	23	5-V.seq-V_mut_23	.02231	509408	22319765	22829173
Vindija	5	24	5-V.seq-V_mut_24	.02319	529470	22299703	22829173
Vindija	5	25	5-V.seq-V_mut_25	.02409	550098	22279075	22829173
Vindija	5	26	5-V.seq-V_mut_26	.025	570939	22258234	22829173
Vindija	5	27	5-V.seq-V_mut_27	.02592	591793	22237380	22829173
Vindija	5	28	5-V.seq-V_mut_28	.02677	611239	22217934	22829173
Vindija	5	29	5-V.seq-V_mut_29	.0276	630205	22198968	22829173
Vindija	5	30	5-V.seq-V_mut_30	.0285	650635	22178538	22829173
Vindija	5	31	5-V.seq-V_mut_31	.02933	669731	22159442	22829173
Vindija	5	32	5-V.seq-V_mut_32	.03026	690816	22138357	22829173
Vindija	5	33	5-V.seq-V_mut_33	.03118	711942	22117231	22829173
Vindija	5	34	5-V.seq-V_mut_34	.03204	731506	22097667	22829173
Vindija	5	35	5-V.seq-V_mut_35	.03291	751511	22077662	22829173
Vindija	5	36	5-V.seq-V_mut_36	.03369	769163	22060010	22829173
Vindija	5	37	5-V.seq-V_mut_37	.03464	790877	22038296	22829173
Vindija	5	38	5-V.seq-V_mut_38	.03561	813052	22016121	22829173
Vindija	5	39	5-V.seq-V_mut_39	.03644	832041	21997132	22829173
Vindija	5	40	5-V.seq-V_mut_40	.03743	854679	21974494	22829173
Vindija	5	41	5-V.seq-V_mut_41	.03828	873976	21955197	22829173
Vindija	5	42	5-V.seq-V_mut_42	.03928	896831	21932342	22829173
Vindija	5	43	5-V.seq-V_mut_43	.04005	914517	21914656	22829173
Vindija	5	44	5-V.seq-V_mut_44	.04088	933263	21895910	22829173
Vindija	5	45	5-V.seq-V_mut_45	.04184	955359	21873814	22829173
Vindija	5	46	5-V.seq-V_mut_46	.04268	974470	21854703	22829173
Vindija	5	47	5-V.seq-V_mut_47	.04371	997868	21831305	22829173
Vindija	5	48	5-V.seq-V_mut_48	.04453	1016695	21812478	22829173
Vindija	5	49	5-V.seq-V_mut_49	.04556	1040175	21788998	22829173
Vindija	5	50	5-V.seq-V_mut_50	.04644	1060348	21768825	22829173
Vindija	6	0	6-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	6	1	6-V.seq-V_mut_1	.02476	565419	22263754	22829173
Vindija	6	2	6-V.seq-V_mut_2	.04834	1103779	21725394	22829173
Vindija	6	3	6-V.seq-V_mut_3	.07133	1628589	21200584	22829173
Vindija	6	4	6-V.seq-V_mut_4	.09343	2133035	20696138	22829173
Vindija	6	5	6-V.seq-V_mut_5	.11442	2612317	20216856	22829173
Vindija	6	6	6-V.seq-V_mut_6	.13483	3078155	19751018	22829173
Vindija	6	7	6-V.seq-V_mut_7	.15428	3522224	19306949	22829173
Vindija	6	8	6-V.seq-V_mut_8	.17291	3947545	18881628	22829173
Vindija	6	9	6-V.seq-V_mut_9	.19104	4361455	18467718	22829173
Vindija	6	10	6-V.seq-V_mut_10	.20825	4754257	18074916	22829173
Vindija	6	11	6-V.seq-V_mut_11	.22519	5141026	17688147	22829173
Vindija	6	12	6-V.seq-V_mut_12	.24113	5504944	17324229	22829173
Vindija	6	13	6-V.seq-V_mut_13	.25633	5851911	16977262	22829173
Vindija	6	14	6-V.seq-V_mut_14	.27115	6190131	16639042	22829173
Vindija	6	15	6-V.seq-V_mut_15	.28564	6521069	16308104	22829173
Vindija	6	16	6-V.seq-V_mut_16	.29929	6832708	15996465	22829173
Vindija	6	17	6-V.seq-V_mut_17	.31252	7134593	15694580	22829173
Vindija	6	18	6-V.seq-V_mut_18	.32504	7420494	15408679	22829173
Vindija	6	19	6-V.seq-V_mut_19	.33747	7704265	15124908	22829173
Vindija	6	20	6-V.seq-V_mut_20	.3493	7974380	14854793	22829173
Vindija	6	21	6-V.seq-V_mut_21	.36071	8234925	14594248	22829173
Vindija	6	22	6-V.seq-V_mut_22	.37162	8483940	14345233	22829173
Vindija	6	23	6-V.seq-V_mut_23	.38242	8730512	14098661	22829173
Vindija	6	24	6-V.seq-V_mut_24	.3925	8960650	13868523	22829173
Vindija	6	25	6-V.seq-V_mut_25	.40256	9190174	13638999	22829173
Vindija	6	26	6-V.seq-V_mut_26	.41211	9408141	13421032	22829173
Vindija	6	27	6-V.seq-V_mut_27	.42141	9620478	13208695	22829173
Vindija	6	28	6-V.seq-V_mut_28	.43027	9822797	13006376	22829173
Vindija	6	29	6-V.seq-V_mut_29	.43899	10021926	12807247	22829173
Vindija	6	30	6-V.seq-V_mut_30	.44747	10215522	12613651	22829173
Vindija	6	31	6-V.seq-V_mut_31	.45566	10402538	12426635	22829173
Vindija	6	32	6-V.seq-V_mut_32	.46365	10584775	12244398	22829173
Vindija	6	33	6-V.seq-V_mut_33	.47171	10768938	12060235	22829173
Vindija	6	34	6-V.seq-V_mut_34	.4789	10933016	11896157	22829173
Vindija	6	35	6-V.seq-V_mut_35	.48652	11106873	11722300	22829173
Vindija	6	36	6-V.seq-V_mut_36	.4936	11268516	11560657	22829173
Vindija	6	37	6-V.seq-V_mut_37	.50066	11429846	11399327	22829173
Vindija	6	38	6-V.seq-V_mut_38	.50772	11590866	11238307	22829173
Vindija	6	39	6-V.seq-V_mut_39	.51419	11738756	11090417	22829173
Vindija	6	40	6-V.seq-V_mut_40	.52111	11896527	10932646	22829173
Vindija	6	41	6-V.seq-V_mut_41	.52693	12029550	10799623	22829173
Vindija	6	42	6-V.seq-V_mut_42	.53401	12191029	10638144	22829173
Vindija	6	43	6-V.seq-V_mut_43	.53992	12325944	10503229	22829173
Vindija	6	44	6-V.seq-V_mut_44	.54596	12463893	10365280	22829173
Vindija	6	45	6-V.seq-V_mut_45	.55158	12592307	10236866	22829173
Vindija	6	46	6-V.seq-V_mut_46	.55793	12737198	10091975	22829173
Vindija	6	47	6-V.seq-V_mut_47	.56339	12861796	9967377	22829173
Vindija	6	48	6-V.seq-V_mut_48	.56952	13001739	9827434	22829173
Vindija	6	49	6-V.seq-V_mut_49	.57488	13124137	9705036	22829173
Vindija	6	50	6-V.seq-V_mut_50	.58038	13249682	9579491	22829173
Vindija	7	0	7-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	7	1	7-V.seq-V_mut_1	.04916	1122441	21706732	22829173
Vindija	7	2	7-V.seq-V_mut_2	.09555	2181408	20647765	22829173
Vindija	7	3	7-V.seq-V_mut_3	.13953	3185408	19643765	22829173
Vindija	7	4	7-V.seq-V_mut_4	.1813	4138931	18690242	22829173
Vindija	7	5	7-V.seq-V_mut_5	.22059	5035915	17793258	22829173
Vindija	7	6	7-V.seq-V_mut_6	.25777	5884750	16944423	22829173
Vindija	7	7	7-V.seq-V_mut_7	.29301	6689300	16139873	22829173
Vindija	7	8	7-V.seq-V_mut_8	.32598	7441978	15387195	22829173
Vindija	7	9	7-V.seq-V_mut_9	.35711	8152587	14676586	22829173
Vindija	7	10	7-V.seq-V_mut_10	.38707	8836541	13992632	22829173
Vindija	7	11	7-V.seq-V_mut_11	.41577	9491779	13337394	22829173
Vindija	7	12	7-V.seq-V_mut_12	.4422	10095123	12734050	22829173
Vindija	7	13	7-V.seq-V_mut_13	.46734	10668997	12160176	22829173
Vindija	7	14	7-V.seq-V_mut_14	.49088	11206542	11622631	22829173
Vindija	7	15	7-V.seq-V_mut_15	.51368	11726904	11102269	22829173
Vindija	7	16	7-V.seq-V_mut_16	.53522	12218822	10610351	22829173
Vindija	7	17	7-V.seq-V_mut_17	.55528	12676769	10152404	22829173
Vindija	7	18	7-V.seq-V_mut_18	.57435	13112013	9717160	22829173
Vindija	7	19	7-V.seq-V_mut_19	.59296	13536816	9292357	22829173
Vindija	7	20	7-V.seq-V_mut_20	.61034	13933630	8895543	22829173
Vindija	7	21	7-V.seq-V_mut_21	.62699	14313744	8515429	22829173
Vindija	7	22	7-V.seq-V_mut_22	.64227	14662531	8166642	22829173
Vindija	7	23	7-V.seq-V_mut_23	.6573	15005722	7823451	22829173
Vindija	7	24	7-V.seq-V_mut_24	.67158	15331742	7497431	22829173
Vindija	7	25	7-V.seq-V_mut_25	.68488	15635320	7193853	22829173
Vindija	7	26	7-V.seq-V_mut_26	.69788	15932190	6896983	22829173
Vindija	7	27	7-V.seq-V_mut_27	.70974	16202848	6626325	22829173
Vindija	7	28	7-V.seq-V_mut_28	.72156	16472729	6356444	22829173
Vindija	7	29	7-V.seq-V_mut_29	.7328	16729366	6099807	22829173
Vindija	7	30	7-V.seq-V_mut_30	.74382	16980796	5848377	22829173
Vindija	7	31	7-V.seq-V_mut_31	.75367	17205700	5623473	22829173
Vindija	7	32	7-V.seq-V_mut_32	.76375	17435942	5393231	22829173
Vindija	7	33	7-V.seq-V_mut_33	.77317	17650914	5178259	22829173
Vindija	7	34	7-V.seq-V_mut_34	.78178	17847416	4981757	22829173
Vindija	7	35	7-V.seq-V_mut_35	.79094	18056659	4772514	22829173
Vindija	7	36	7-V.seq-V_mut_36	.79899	18240304	4588869	22829173
Vindija	7	37	7-V.seq-V_mut_37	.80706	18424539	4404634	22829173
Vindija	7	38	7-V.seq-V_mut_38	.8147	18599104	4230069	22829173
Vindija	7	39	7-V.seq-V_mut_39	.82197	18765039	4064134	22829173
Vindija	7	40	7-V.seq-V_mut_40	.82921	18930300	3898873	22829173
Vindija	7	41	7-V.seq-V_mut_41	.83583	19081343	3747830	22829173
Vindija	7	42	7-V.seq-V_mut_42	.84275	19239389	3589784	22829173
Vindija	7	43	7-V.seq-V_mut_43	.84897	19381467	3447706	22829173
Vindija	7	44	7-V.seq-V_mut_44	.85519	19523483	3305690	22829173
Vindija	7	45	7-V.seq-V_mut_45	.86093	19654404	3174769	22829173
Vindija	7	46	7-V.seq-V_mut_46	.8669	19790767	3038406	22829173
Vindija	7	47	7-V.seq-V_mut_47	.87211	19909689	2919484	22829173
Vindija	7	48	7-V.seq-V_mut_48	.87764	20035958	2793215	22829173
Vindija	7	49	7-V.seq-V_mut_49	.88272	20151838	2677335	22829173
Vindija	7	50	7-V.seq-V_mut_50	.88742	20259163	2570010	22829173
Vindija	8	0	8-V.seq-V_mut_0	0	0	22829173	22829173
Vindija	8	1	8-V.seq-V_mut_1	.05982	1365829	21463344	22829173
Vindija	8	2	8-V.seq-V_mut_2	.11574	2642355	20186818	22829173
Vindija	8	3	8-V.seq-V_mut_3	.16833	3842944	18986229	22829173
Vindija	8	4	8-V.seq-V_mut_4	.21777	4971684	17857489	22829173
Vindija	8	5	8-V.seq-V_mut_5	.26391	6024876	16804297	22829173
Vindija	8	6	8-V.seq-V_mut_6	.30724	7014100	15815073	22829173
Vindija	8	7	8-V.seq-V_mut_7	.34787	7941759	14887414	22829173
